SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
BDL,1170,1170,25022,24-Sep-2026 09:09:14,54695,45608,BUY
VMM,106.45,106.45,198856,24-Sep-2026 09:09:14,447634,642997,SELL
NTPC,326.95,326.95,21072,24-Sep-2026 09:09:28,86506,156540,SELL
JUBLFOOD,484.65,484.65,7082,24-Sep-2026 09:09:17,5370,14522,SELL
BRITANNIA,4935,4935,1019,24-Sep-2026 09:09:14,2858,2700,BUY
OIL,470.55,470.55,5184,24-Sep-2026 09:09:28,43156,31145,BUY
POWERGRID,270.4,270.4,51131,24-Sep-2026 09:09:14,104630,375354,SELL
APOLLOHOSP,9069,9069,3284,24-Sep-2026 09:09:27,3008,2761,BUY
PIIND,2386,2386,223,24-Sep-2026 09:09:27,3151,6298,SELL
TATAELXSI,3212,3212,660,24-Sep-2026 09:09:27,8264,7370,BUY
DRREDDY,1210.9,1210.9,7658,24-Sep-2026 09:09:15,10296,44874,SELL
ZYDUSLIFE,1169.8,1169.8,2389,24-Sep-2026 09:09:14,2924,18088,SELL
DABUR,387.2,387.2,3507,24-Sep-2026 09:09:16,25827,64313,SELL
AUROPHARMA,1719.7,1719.7,1936,24-Sep-2026 09:09:14,3013,11234,SELL
CUMMINSIND,5003.5,5003.5,192,24-Sep-2026 09:09:13,1174,3587,SELL
POWERINDIA,31110,31110,241,24-Sep-2026 09:09:14,1303,2080,SELL
BOSCHLTD,47890,47890,131,24-Sep-2026 09:09:13,225,1226,SELL
LUPIN,2099.9,2099.9,2111,24-Sep-2026 09:09:14,5594,13558,SELL
GODFRYPHLP,1999.9,1999.9,1090,24-Sep-2026 09:09:17,3025,12727,SELL
TORNTPHARM,4976,4976,405,24-Sep-2026 09:09:16,1030,4878,SELL
BHARTIARTL,1829.7,1829.7,51187,24-Sep-2026 09:09:27,31962,73272,SELL
JSWENERGY,520,520,3022,24-Sep-2026 09:09:15,13712,25633,SELL
KPITTECH,526,526,3562,24-Sep-2026 09:09:27,33175,68439,SELL
KALYANKJIL,583.1,583.1,7362,24-Sep-2026 09:09:14,30797,105293,SELL
M&M,3028.8,3028.8,14010,24-Sep-2026 09:09:13,19061,21050,SELL
TMPV,299.8,299.8,30261,24-Sep-2026 09:09:26,133688,427812,SELL
TITAN,4868,4868,1108,24-Sep-2026 09:09:27,4803,6702,SELL
ADANIPORTS,1802.4,1802.4,8131,24-Sep-2026 09:09:27,5911,46566,SELL
FORTIS,891.6,891.6,323,24-Sep-2026 09:09:16,5114,15128,SELL
MCX,3365,3365,18639,24-Sep-2026 09:09:14,23464,91573,SELL
MARICO,830,830,2430,24-Sep-2026 09:09:15,3273,20802,SELL
PGEL,519.7,519.7,1131,24-Sep-2026 09:09:26,8664,16773,SELL
RADICO,4589.1,4589.1,991,24-Sep-2026 09:09:27,3643,13445,SELL
CROMPTON,222.78,222.78,2089,24-Sep-2026 09:09:27,41683,100525,SELL
MAZDOCK,2205,2205,3955,24-Sep-2026 09:09:13,11782,24277,SELL
FORCEMOT,17300,17300,91,24-Sep-2026 09:09:15,1312,2653,SELL
PETRONET,285,285,3118,24-Sep-2026 09:09:14,20297,62686,SELL
SUNPHARMA,1859,1859,1132,24-Sep-2026 09:09:28,10669,21735,SELL
TRENT,2765,2765,1017,24-Sep-2026 09:09:26,6916,14782,SELL
MOTILALOFS,1039.1,1039.1,6215,24-Sep-2026 09:09:15,7055,54100,SELL
COCHINSHIP,1365,1365,3142,24-Sep-2026 09:09:27,9625,103137,SELL
CONCOR,462.9,462.9,4004,24-Sep-2026 09:09:27,36453,36215,BUY
PAYTM,1768,1768,4368,24-Sep-2026 09:09:28,9187,53831,SELL
SRF,2540,2540,343,24-Sep-2026 09:09:15,2202,9297,SELL
BHEL,421.4,421.4,12648,24-Sep-2026 09:09:14,79675,175481,SELL
MOTHERSON,163.75,163.75,112658,24-Sep-2026 09:09:14,86426,189375,SELL
PHOENIXLTD,1985.3,1985.3,956,24-Sep-2026 09:09:27,763,6813,SELL
WAAREEENER,2502,2502,1787,24-Sep-2026 09:09:27,8383,29942,SELL
HAVELLS,1092,1092,889,24-Sep-2026 09:09:15,7846,17362,SELL
MARUTI,12180,12180,774,24-Sep-2026 09:09:28,3610,4320,SELL
DMART,3818,3818,354,24-Sep-2026 09:09:17,2960,10563,SELL
EICHERMOT,7437,7437,1621,24-Sep-2026 09:09:15,1165,3565,SELL
UPL,550.7,550.7,3403,24-Sep-2026 09:09:28,25210,432090,SELL
ADANIGREEN,1295,1295,1709,24-Sep-2026 09:09:27,9767,48255,SELL
HCLTECH,1251,1251,2663,24-Sep-2026 09:09:13,13650,36470,SELL
WIPRO,164.16,164.16,49380,24-Sep-2026 09:09:26,270583,421457,SELL
TECHM,1549.9,1549.9,4207,24-Sep-2026 09:09:28,11541,20767,SELL
LICHSGFIN,569.8,569.8,3238,24-Sep-2026 09:09:27,33466,72057,SELL
SBICARD,632,632,3043,24-Sep-2026 09:09:14,16658,10744,BUY
GODREJCP,875.5,875.5,637,24-Sep-2026 09:09:17,9930,19766,SELL
KEI,4700,4700,487,24-Sep-2026 09:09:15,2610,14783,SELL
ADANIPOWER,203.8,203.8,70073,24-Sep-2026 09:09:27,264830,762363,SELL
GAIL,172.1,172.1,8027,24-Sep-2026 09:09:15,61666,274905,SELL
MAHABANK,83.7,83.7,23297,24-Sep-2026 09:09:14,230801,965486,SELL
UNITDSPR,1434,1434,1180,24-Sep-2026 09:09:28,8762,10605,SELL
ASTRAL,1387.8,1387.8,370,24-Sep-2026 09:09:27,4244,9138,SELL
ADANIENT,2978,2978,1855,24-Sep-2026 09:09:27,8037,28093,SELL
HINDUNILVR,1940,1940,5322,24-Sep-2026 09:09:15,25518,24902,BUY
ICICIBANK,1333.1,1333.1,101588,24-Sep-2026 09:09:14,32865,53954,SELL
ULTRACEMCO,11098,11098,1114,24-Sep-2026 09:09:13,1164,2547,SELL
BAJAJ-AUTO,11341,11341,276,24-Sep-2026 09:09:27,686,2829,SELL
BAJAJHLDNG,11390,11390,68,24-Sep-2026 09:09:14,435,1369,SELL
BEL,394,394,42328,24-Sep-2026 09:09:27,150316,537901,SELL
NAM-INDIA,1159,1159,411,24-Sep-2026 09:09:16,15429,26724,SELL
RECLTD,309.85,309.85,7381,24-Sep-2026 09:09:27,100857,102754,SELL
SONACOMS,828.55,828.55,11135,24-Sep-2026 09:09:14,20525,75816,SELL
TATACONSUM,989,989,1626,24-Sep-2026 09:09:26,11424,10395,BUY
HAL,4810,4810,1750,24-Sep-2026 09:09:16,5367,31663,SELL
INFY,1015,1015,76472,24-Sep-2026 09:09:13,328356,155248,BUY
ITC,268.7,268.7,49388,24-Sep-2026 09:09:13,341097,794796,SELL
AMBER,7025.5,7025.5,127,24-Sep-2026 09:09:27,1030,3233,SELL
POLYCAB,8371,8371,594,24-Sep-2026 09:09:14,2625,8534,SELL
ABB,7080,7080,220,24-Sep-2026 09:09:27,1829,6451,SELL
GMRAIRPORT,98.58,98.58,52737,24-Sep-2026 09:09:16,681471,665512,BUY
UNOMINDA,1216.3,1216.3,630,24-Sep-2026 09:09:28,3813,9560,SELL
CIPLA,1375,1375,795,24-Sep-2026 09:09:14,4616,24900,SELL
ONGC,235.5,235.5,74136,24-Sep-2026 09:09:13,211038,527872,SELL
COALINDIA,422,422,22360,24-Sep-2026 09:09:27,69595,225631,SELL
GLENMARK,2460,2460,521,24-Sep-2026 09:09:17,676,6096,SELL
UNIONBANK,178.9,178.9,14301,24-Sep-2026 09:09:14,43032,386060,SELL
COLPAL,1875,1875,252,24-Sep-2026 09:09:27,3639,9901,SELL
IRFC,80.5,80.5,34782,24-Sep-2026 09:09:15,191951,460470,SELL
PFC,343.85,343.85,55866,24-Sep-2026 09:09:27,123428,144875,SELL
INDHOTEL,739,739,1801,24-Sep-2026 09:09:16,14332,54231,SELL
LAURUSLABS,2021.1,2021.1,3011,24-Sep-2026 09:09:27,16338,20198,SELL
SUZLON,42.12,42.12,228769,24-Sep-2026 09:09:14,1220356,2731882,SELL
BLUESTARCO,1522.6,1522.6,189,24-Sep-2026 09:09:16,2562,7488,SELL
TCS,2076,2076,12022,24-Sep-2026 09:09:13,49862,58032,SELL
SOLARINDS,19600,19600,673,24-Sep-2026 09:09:14,2483,4532,SELL
INDIANB,836.25,836.25,3657,24-Sep-2026 09:09:15,12290,46842,SELL
JSWSTEEL,1289,1289,8194,24-Sep-2026 09:09:15,7327,43270,SELL
TATAPOWER,366.5,366.5,7596,24-Sep-2026 09:09:27,39613,171039,SELL
ATHERENERG,1489,1489,11062,24-Sep-2026 09:09:27,27584,93706,SELL
IDEA,14.42,14.42,1041630,24-Sep-2026 09:09:15,11077471,18622153,SELL
YESBANK,23.08,23.08,420971,24-Sep-2026 09:09:13,850091,5308478,SELL
AMBUJACEM,390,390,3937,24-Sep-2026 09:09:27,25639,117047,SELL
SUPREMEIND,3472.6,3472.6,96,24-Sep-2026 09:09:15,1410,2984,SELL
INDUSTOWER,382,382,3947,24-Sep-2026 09:09:15,26250,96376,SELL
IEX,112.32,112.32,19765,24-Sep-2026 09:09:14,113297,281397,SELL
NHPC,76.17,76.17,22988,24-Sep-2026 09:09:28,159556,566852,SELL
CAMS,718.45,718.45,2386,24-Sep-2026 09:09:27,21625,87905,SELL
PNBHOUSING,1130,1130,255,24-Sep-2026 09:09:14,1069,7789,SELL
DIXON,13100,13100,464,24-Sep-2026 09:09:16,3827,5336,SELL
360ONE,1099.5,1099.5,910,24-Sep-2026 09:09:27,2567,12542,SELL
TIINDIA,2558,2558,258,24-Sep-2026 09:09:15,2172,2295,SELL
KAYNES,3430,3430,2795,24-Sep-2026 09:09:14,8668,47439,SELL
APLAPOLLO,2177,2177,1578,24-Sep-2026 09:09:15,1938,11327,SELL
LODHA,1153,1153,3620,24-Sep-2026 09:09:15,4668,16672,SELL
NBCC,83.3,83.3,50753,24-Sep-2026 09:09:27,172136,360499,SELL
CANBK,124.95,124.95,56492,24-Sep-2026 09:09:27,427810,1909617,SELL
ALKEM,5372,5372,47,24-Sep-2026 09:09:14,644,1548,SELL
HDFCAMC,2427.8,2427.8,599,24-Sep-2026 09:09:17,4659,14759,SELL
HYUNDAI,2077.2,2077.2,671,24-Sep-2026 09:09:17,7156,8426,SELL
DIVISLAB,9540.5,9540.5,1203,24-Sep-2026 09:09:14,4439,4790,SELL
PAGEIND,37015,37015,15,24-Sep-2026 09:09:15,129,767,SELL
SIEMENS,3852,3852,59,24-Sep-2026 09:09:27,602,5127,SELL
INOXWIND,74.36,74.36,84486,24-Sep-2026 09:09:16,222619,638820,SELL
PNB,117.25,117.25,33709,24-Sep-2026 09:09:27,230648,582365,SELL
SHREECEM,22300,22300,8,24-Sep-2026 09:09:17,240,305,SELL
CDSL,1339,1339,2185,24-Sep-2026 09:09:27,15469,57080,SELL
IREDA,110,110,16482,24-Sep-2026 09:09:16,213622,295171,SELL
MANKIND,2442.6,2442.6,295,24-Sep-2026 09:09:27,1323,8419,SELL
RELIANCE,1236.6,1236.6,191257,24-Sep-2026 09:09:14,150931,301178,SELL
VBL,432.15,432.15,11613,24-Sep-2026 09:09:14,31166,255381,SELL
ADANIENSOL,1367,1367,2275,24-Sep-2026 09:09:27,5263,34290,SELL
RVNL,209.75,209.75,19115,24-Sep-2026 09:09:13,80993,291705,SELL
VOLTAS,1119.1,1119.1,1196,24-Sep-2026 09:09:27,10015,24076,SELL
PERSISTENT,5188,5188,1717,24-Sep-2026 09:09:14,2293,7118,SELL
BANKBARODA,234.5,234.5,14316,24-Sep-2026 09:09:27,161863,226392,SELL
BANKINDIA,138.26,138.26,15592,24-Sep-2026 09:09:13,184573,341272,SELL
FEDERALBNK,328,328,8464,24-Sep-2026 09:09:16,31610,111866,SELL
JIOFIN,229.83,229.83,77641,24-Sep-2026 09:09:14,283908,842325,SELL
SWIGGY,275.7,275.7,20620,24-Sep-2026 09:09:27,109686,323679,SELL
TVSMOTOR,4093.4,4093.4,1034,24-Sep-2026 09:09:27,2874,6135,SELL
ASIANPAINT,2430,2430,1736,24-Sep-2026 09:09:27,4941,9379,SELL
GVT&D,4372.1,4372.1,805,24-Sep-2026 09:09:15,4603,17852,SELL
NYKAA,337.35,337.35,2584,24-Sep-2026 09:09:27,7157,83264,SELL
BIOCON,390.9,390.9,4997,24-Sep-2026 09:09:15,9862,51882,SELL
BPCL,312.4,312.4,20257,24-Sep-2026 09:09:28,78170,274797,SELL
INDIGO,4975,4975,2566,24-Sep-2026 09:09:13,2313,9884,SELL
KFINTECH,902.2,902.2,382,24-Sep-2026 09:09:26,6149,22756,SELL
SAGILITY,45.5,45.5,44338,24-Sep-2026 09:09:14,231272,875753,SELL
LT,3887.3,3887.3,5766,24-Sep-2026 09:09:14,33101,40821,SELL
BSE,3235,3235,20607,24-Sep-2026 09:09:14,52728,128829,SELL
PATANJALI,405,405,11905,24-Sep-2026 09:09:27,27908,128724,SELL
HINDPETRO,356.05,356.05,15687,24-Sep-2026 09:09:16,104226,257697,SELL
MUTHOOTFIN,2825,2825,1361,24-Sep-2026 09:09:14,2995,9204,SELL
NMDC,81.1,81.1,55416,24-Sep-2026 09:09:14,399179,848395,SELL
COFORGE,1762,1762,5110,24-Sep-2026 09:09:27,6727,32305,SELL
VEDL,267.9,267.9,41577,24-Sep-2026 09:09:27,165344,620800,SELL
DELHIVERY,430,430,1161,24-Sep-2026 09:09:17,17335,18643,SELL
ETERNAL,338.7,338.7,102248,24-Sep-2026 09:09:13,137617,380082,SELL
HEROMOTOCO,5331.5,5331.5,998,24-Sep-2026 09:09:15,2295,6374,SELL
SHRIRAMFIN,999,999,16526,24-Sep-2026 09:09:14,15061,91967,SELL
GRASIM,3151,3151,981,24-Sep-2026 09:09:16,35957,66321,SELL
IOC,136.5,136.5,60614,24-Sep-2026 09:09:14,172982,700461,SELL
SBIN,982.3,982.3,68019,24-Sep-2026 09:09:13,56142,242608,SELL
DLF,666.75,666.75,6524,24-Sep-2026 09:09:14,11999,57244,SELL
MPHASIS,2230,2230,549,24-Sep-2026 09:09:15,6187,2461,BUY
LTM,4031,4031,3763,24-Sep-2026 09:09:16,9096,12180,SELL
ANGELONE,296,296,5985,24-Sep-2026 09:09:27,29774,181392,SELL
TATASTEEL,188.21,188.21,107112,24-Sep-2026 09:09:13,520382,1103991,SELL
PRESTIGE,1469.1,1469.1,230,24-Sep-2026 09:09:14,2026,6358,SELL
AXISBANK,1225.2,1225.2,158049,24-Sep-2026 09:09:14,48179,63766,SELL
PREMIERENE,901.5,901.5,3984,24-Sep-2026 09:09:14,11853,21996,SELL
SAIL,182.7,182.7,55203,24-Sep-2026 09:09:14,111969,560035,SELL
KOTAKBANK,407,407,58047,24-Sep-2026 09:09:13,39800,106454,SELL
JINDALSTEL,1157.3,1157.3,3349,24-Sep-2026 09:09:16,3864,70023,SELL
BAJAJFINSV,1818,1818,4739,24-Sep-2026 09:09:13,3910,12733,SELL
HINDZINC,585.85,585.85,28918,24-Sep-2026 09:09:14,30192,160079,SELL
GODREJPROP,1680,1680,1339,24-Sep-2026 09:09:16,4085,15637,SELL
LICI,400.9,400.9,30746,24-Sep-2026 09:09:14,136839,245329,SELL
HDFCBANK,725,725,921466,24-Sep-2026 09:09:14,294271,546194,SELL
PIDILITIND,1561,1561,665,24-Sep-2026 09:09:13,3760,8067,SELL
ASHOKLEY,160,160,47623,24-Sep-2026 09:09:13,123917,405992,SELL
AUBANK,1034.1,1034.1,5017,24-Sep-2026 09:09:27,1005,127347,SELL
MANAPPURAM,314.4,314.4,6654,24-Sep-2026 09:09:14,33922,69189,SELL
OBEROIRLTY,1815,1815,550,24-Sep-2026 09:09:15,1033,7856,SELL
ICICIGI,1471.9,1471.9,1730,24-Sep-2026 09:09:14,154679,16897,BUY
ABCAPITAL,394.6,394.6,13716,24-Sep-2026 09:09:14,10692,81428,SELL
BHARATFORG,1965,1965,1491,24-Sep-2026 09:09:13,2044,10502,SELL
CGPOWER,877.1,877.1,21947,24-Sep-2026 09:09:14,13525,124238,SELL
HINDALCO,983.5,983.5,82653,24-Sep-2026 09:09:15,21137,61287,SELL
NATIONALUM,355.95,355.95,54188,24-Sep-2026 09:09:28,58003,264544,SELL
NESTLEIND,1355.7,1355.7,13081,24-Sep-2026 09:09:14,4453,14742,SELL
OFSS,10600,10600,634,24-Sep-2026 09:09:14,969,7267,SELL
MAXHEALTH,1035,1035,10164,24-Sep-2026 09:09:14,14426,33331,SELL
RBLBANK,416.5,416.5,21348,24-Sep-2026 09:09:14,45135,46350,SELL
BANDHANBNK,186,186,82253,24-Sep-2026 09:09:27,120122,475088,SELL
SBILIFE,1710,1710,11626,24-Sep-2026 09:09:14,10782,15224,SELL
BAJFINANCE,1005,1005,114725,24-Sep-2026 09:09:14,20299,132504,SELL
IDFCFIRSTB,84.5,84.5,685640,24-Sep-2026 09:09:14,115350,1963506,SELL
INDUSINDBK,918,918,43761,24-Sep-2026 09:09:13,4194,82217,SELL
NAUKRI,1232,1232,17335,24-Sep-2026 09:09:13,2736,275850,SELL
HDFCLIFE,531,531,72251,24-Sep-2026 09:09:13,109422,525151,SELL
ICICIPRULI,452,452,22681,24-Sep-2026 09:09:14,12550,38611,SELL
CHOLAFIN,1630,1630,152846,24-Sep-2026 09:09:14,44540,78136,SELL
MFSL,1406.7,1406.7,19384,24-Sep-2026 09:09:27,0,595432,SELL
LTF,279,279,158574,24-Sep-2026 09:09:27,0,1844119,SELL
POLICYBZR,1697.7,1697.7,21540,24-Sep-2026 09:09:26,0,29399708,SELL
